timestamp,machineId,stationId,tempC,vibration,cycleTime,batchId,qcResult,reworkCode
2026-05-03T10:30:00,M05,S5,76.3,0.38,1037,B003,PASS,
2026-05-03T11:00:00,M05,S5,61.7,0.8,1019,B003,PASS,
2026-05-03T11:30:00,M05,S5,70.0,0.81,1806,B003,PASS,
2026-05-03T12:00:00,M05,S5,65.3,1.0,1868,B003,FAIL,ALIGNMENT
2026-05-03T12:30:00,M05,S5,60.7,0.79,1917,B003,PASS,
2026-05-03T13:00:00,M05,S5,85.4,1.06,1960,B003,FAIL,CALIBRATION
2026-05-03T13:30:00,M05,S5,81.1,0.86,1586,B003,PASS,
2026-05-03T14:00:00,M05,S5,69.7,1.18,1732,B003,FAIL,MATERIAL
2026-05-03T14:30:00,M05,S5,83.8,1.16,1649,B003,FAIL,TOOLING
2026-05-03T15:00:00,M05,S5,81.2,0.76,1889,B003,PASS,
2026-05-03T15:30:00,M05,S5,70.7,0.87,1814,B003,PASS,
2026-05-03T16:00:00,M05,S5,82.0,0.49,1177,B003,FAIL,UNKNOWN
2026-05-03T16:30:00,M05,S5,88.5,0.59,1994,B003,FAIL,SENSOR
2026-05-03T17:00:00,M05,S5,61.0,0.8,1921,B003,PASS,
2026-05-03T17:30:00,M05,S5,66.6,0.77,1936,B003,FAIL,UNKNOWN
2026-05-03T18:00:00,M05,S5,62.3,0.55,1319,B003,PASS,
2026-05-03T18:30:00,M05,S5,79.1,1.16,1821,B003,FAIL,UNKNOWN
2026-05-03T19:00:00,M05,S5,79.2,1.09,1446,B003,PASS,
2026-05-03T19:30:00,M05,S5,67.5,0.27,1256,B003,PASS,
2026-05-03T20:00:00,M05,S5,63.2,0.2,1385,B003,PASS,
2026-05-03T20:30:00,M05,S5,82.0,1.17,1884,B003,FAIL,MATERIAL
2026-05-03T21:00:00,M05,S5,86.5,0.55,1375,B003,PASS,
2026-05-03T21:30:00,M05,S5,83.7,0.78,1758,B003,PASS,
2026-05-03T22:00:00,M05,S5,73.5,1.0,1033,B003,FAIL,CALIBRATION
2026-05-03T22:30:00,M05,S5,88.5,0.27,1170,B003,PASS,
2026-05-03T23:00:00,M05,S5,82.0,0.75,1898,B003,FAIL,SENSOR
2026-05-03T23:30:00,M05,S5,89.6,1.09,1704,B003,FAIL,MATERIAL
2026-05-04T00:00:00,M01,S1,94.4,0.36,1101,B004,PASS,
2026-05-04T00:30:00,M01,S1,88.5,0.92,1729,B004,FAIL,CALIBRATION
2026-05-04T01:00:00,M01,S1,83.6,0.59,1549,B004,PASS,
2026-05-04T01:30:00,M01,S1,65.0,0.29,1823,B004,PASS,
2026-05-04T02:00:00,M01,S1,67.7,1.18,1473,B004,FAIL,MATERIAL
2026-05-04T02:30:00,M01,S1,80.9,1.09,1265,B004,PASS,
2026-05-04T03:00:00,M01,S1,74.2,0.24,1439,B004,PASS,
2026-05-04T03:30:00,M01,S1,81.8,0.35,1696,B004,FAIL,UNKNOWN
2026-05-04T04:00:00,M01,S1,69.2,0.79,1553,B004,PASS,
2026-05-04T04:30:00,M01,S1,75.2,0.74,1866,B004,PASS,
2026-05-04T05:00:00,M01,S1,82.1,0.91,1502,B004,PASS,
2026-05-04T05:30:00,M01,S1,86.4,0.82,1120,B004,PASS,
2026-05-04T06:00:00,M01,S1,97.1,0.33,1423,B004,PASS,
2026-05-04T06:30:00,M01,S1,93.3,0.83,1834,B004,FAIL,CALIBRATION
2026-05-04T07:00:00,M01,S1,73.1,0.29,1556,B004,PASS,
2026-05-04T07:30:00,M01,S1,76.0,1.12,1012,B004,PASS,
2026-05-04T08:00:00,M01,S1,88.3,0.77,1582,B004,FAIL,ALIGNMENT
2026-05-04T08:30:00,M01,S1,92.5,0.76,1100,B004,PASS,
2026-05-04T09:00:00,M01,S1,72.7,0.69,1608,B004,FAIL,CALIBRATION
2026-05-04T09:30:00,M01,S1,77.1,0.82,1680,B004,PASS,
2026-05-04T10:00:00,M01,S1,90.1,0.68,1268,B004,PASS,
2026-05-04T10:30:00,M01,S1,87.2,0.51,1842,B004,FAIL,UNKNOWN
2026-05-04T11:00:00,M01,S1,86.0,0.5,1743,B004,FAIL,CALIBRATION
2026-05-04T11:30:00,M01,S1,71.8,0.62,1645,B004,FAIL,TOOLING
2026-05-04T12:00:00,M01,S1,89.5,0.72,1373,B004,FAIL,TOOLING
2026-05-04T12:30:00,M01,S1,67.2,0.91,1403,B004,PASS,
2026-05-04T13:00:00,M01,S1,82.9,0.4,1057,B004,FAIL,ALIGNMENT
2026-05-04T13:30:00,M01,S1,95.2,0.9,1273,B004,PASS,
2026-05-04T14:00:00,M01,S1,83.4,0.57,1594,B004,FAIL,MATERIAL
2026-05-04T14:30:00,M01,S1,82.0,0.55,1163,B004,PASS,
2026-05-04T15:00:00,M01,S1,84.2,0.36,1572,B004,PASS,
2026-05-04T15:30:00,M01,S1,85.4,0.88,1269,B004,FAIL,UNKNOWN
2026-05-04T16:00:00,M01,S1,66.7,0.8,1008,B004,PASS,
2026-05-04T16:30:00,M01,S1,71.6,1.17,1642,B004,FAIL,MATERIAL
2026-05-04T17:00:00,M01,S1,92.2,0.42,1302,B004,PASS,
2026-05-04T17:30:00,M01,S1,79.8,0.21,1999,B004,PASS,
2026-05-04T18:00:00,M01,S1,79.5,0.88,1481,B004,PASS,
2026-05-04T18:30:00,M01,S1,72.8,0.48,1656,B004,PASS,
2026-05-04T19:00:00,M01,S1,68.2,0.26,1857,B004,PASS,
2026-05-04T19:30:00,M01,S1,73.4,0.34,1025,B004,PASS,
2026-05-04T20:00:00,M01,S1,74.6,0.94,1583,B004,PASS,
2026-05-04T20:30:00,M01,S1,73.2,0.91,1686,B004,PASS,
2026-05-04T21:00:00,M01,S1,91.2,0.37,1657,B004,FAIL,SENSOR
2026-05-04T21:30:00,M01,S1,70.7,0.3,1127,B004,PASS,
2026-05-04T22:00:00,M01,S1,88.4,0.88,1335,B004,FAIL,CALIBRATION
2026-05-04T22:30:00,M01,S1,69.4,1.07,1420,B004,PASS,
2026-05-04T23:00:00,M01,S1,80.6,0.25,1634,B004,PASS,
2026-05-04T23:30:00,M01,S1,78.4,0.39,1119,B004,PASS,
2026-05-04T00:00:00,M02,S2,75.9,0.61,1870,B004,FAIL,TOOLING
2026-05-04T00:30:00,M02,S2,70.3,1.19,1892,B004,FAIL,MATERIAL
2026-05-04T01:00:00,M02,S2,64.3,1.06,1180,B004,FAIL,CALIBRATION
2026-05-04T01:30:00,M02,S2,78.9,0.38,1634,B004,FAIL,CALIBRATION
2026-05-04T02:00:00,M02,S2,66.3,0.97,1576,B004,FAIL,ALIGNMENT
2026-05-04T02:30:00,M02,S2,63.9,0.63,1429,B004,PASS,
2026-05-04T03:00:00,M02,S2,74.3,0.2,1533,B004,PASS,
2026-05-04T03:30:00,M02,S2,88.5,1.09,1756,B004,FAIL,SENSOR
2026-05-04T04:00:00,M02,S2,65.7,0.88,1626,B004,PASS,
2026-05-04T04:30:00,M02,S2,80.8,0.54,1128,B004,PASS,
2026-05-04T05:00:00,M02,S2,77.7,0.37,1823,B004,PASS,
2026-05-04T05:30:00,M02,S2,68.7,0.93,1596,B004,PASS,
2026-05-04T06:00:00,M02,S2,86.6,1.2,1342,B004,FAIL,MATERIAL
2026-05-04T06:30:00,M02,S2,70.8,0.39,1948,B004,PASS,
2026-05-04T07:00:00,M02,S2,72.1,0.43,1727,B004,FAIL,UNKNOWN
2026-05-04T07:30:00,M02,S2,60.7,0.7,1123,B004,PASS,
2026-05-04T08:00:00,M02,S2,81.3,0.99,1375,B004,PASS,
2026-05-04T08:30:00,M02,S2,83.1,0.82,1593,B004,FAIL,ALIGNMENT
2026-05-04T09:00:00,M02,S2,79.6,0.22,1689,B004,PASS,
2026-05-04T09:30:00,M02,S2,71.4,0.75,1474,B004,FAIL,UNKNOWN
2026-05-04T10:00:00,M02,S2,80.6,0.21,1420,B004,FAIL,SENSOR
2026-05-04T10:30:00,M02,S2,68.1,0.81,1137,B004,PASS,
2026-05-04T11:00:00,M02,S2,63.1,0.92,1117,B004,FAIL,ALIGNMENT
2026-05-04T11:30:00,M02,S2,74.9,0.81,1777,B004,PASS,
2026-05-04T12:00:00,M02,S2,89.2,0.56,1409,B004,FAIL,SENSOR
2026-05-04T12:30:00,M02,S2,74.9,0.41,1933,B004,PASS,
2026-05-04T13:00:00,M02,S2,60.1,0.87,1906,B004,PASS,
2026-05-04T13:30:00,M02,S2,80.1,0.35,1090,B004,PASS,
2026-05-04T14:00:00,M02,S2,81.7,0.3,1255,B004,PASS,
2026-05-04T14:30:00,M02,S2,89.7,0.5,1464,B004,FAIL,TOOLING
2026-05-04T15:00:00,M02,S2,86.2,1.05,1360,B004,FAIL,UNKNOWN
2026-05-04T15:30:00,M02,S2,69.4,0.94,1094,B004,PASS,
2026-05-04T16:00:00,M02,S2,61.4,1.05,1663,B004,FAIL,TOOLING
2026-05-04T16:30:00,M02,S2,69.9,1.09,1955,B004,FAIL,CALIBRATION
2026-05-04T17:00:00,M02,S2,86.4,0.29,1814,B004,FAIL,TOOLING
2026-05-04T17:30:00,M02,S2,63.4,0.6,1456,B004,PASS,
2026-05-04T18:00:00,M02,S2,80.7,0.68,1421,B004,PASS,
2026-05-04T18:30:00,M02,S2,65.0,0.33,1726,B004,PASS,
2026-05-04T19:00:00,M02,S2,85.3,0.3,1911,B004,FAIL,MATERIAL
2026-05-04T19:30:00,M02,S2,84.1,0.88,1181,B004,PASS,
2026-05-04T20:00:00,M02,S2,70.8,0.23,1684,B004,PASS,
2026-05-04T20:30:00,M02,S2,89.2,0.33,1920,B004,FAIL,ALIGNMENT
2026-05-04T21:00:00,M02,S2,86.6,0.64,1063,B004,PASS,
2026-05-04T21:30:00,M02,S2,60.4,1.07,1524,B004,FAIL,UNKNOWN
2026-05-04T22:00:00,M02,S2,77.3,0.77,1977,B004,PASS,
2026-05-04T22:30:00,M02,S2,70.1,0.72,1700,B004,FAIL,UNKNOWN
2026-05-04T23:00:00,M02,S2,81.8,0.68,1663,B004,PASS,
2026-05-04T23:30:00,M02,S2,64.5,1.03,1892,B004,FAIL,SENSOR
2026-05-04T00:00:00,M03,S3,61.6,0.84,1156,B004,PASS,
2026-05-04T00:30:00,M03,S3,85.6,1.07,1074,B004,FAIL,MATERIAL
2026-05-04T01:00:00,M03,S3,69.6,0.53,1278,B004,PASS,
2026-05-04T01:30:00,M03,S3,75.2,0.75,1378,B004,PASS,
2026-05-04T02:00:00,M03,S3,84.5,0.28,1444,B004,PASS,
2026-05-04T02:30:00,M03,S3,62.6,0.7,1316,B004,PASS,
2026-05-04T03:00:00,M03,S3,89.4,0.95,1017,B004,PASS,
2026-05-04T03:30:00,M03,S3,61.1,0.75,1825,B004,PASS,
2026-05-04T04:00:00,M03,S3,88.9,0.84,1890,B004,FAIL,SENSOR
2026-05-04T04:30:00,M03,S3,66.2,0.87,1950,B004,PASS,
2026-05-04T05:00:00,M03,S3,61.6,0.42,1454,B004,PASS,
2026-05-04T05:30:00,M03,S3,78.6,0.67,1657,B004,PASS,
2026-05-04T06:00:00,M03,S3,63.4,0.96,1221,B004,PASS,
2026-05-04T06:30:00,M03,S3,84.9,1.16,1291,B004,PASS,
2026-05-04T07:00:00,M03,S3,81.1,0.25,1164,B004,FAIL,UNKNOWN
2026-05-04T07:30:00,M03,S3,82.3,0.61,1254,B004,FAIL,ALIGNMENT
2026-05-04T08:00:00,M03,S3,87.9,0.59,1457,B004,PASS,
2026-05-04T08:30:00,M03,S3,81.5,0.31,1414,B004,PASS,
2026-05-04T09:00:00,M03,S3,85.1,0.79,1772,B004,FAIL,MATERIAL
2026-05-04T09:30:00,M03,S3,73.7,0.79,1504,B004,PASS,
2026-05-04T10:00:00,M03,S3,60.1,0.94,1553,B004,PASS,
2026-05-04T10:30:00,M03,S3,77.6,1.12,1781,B004,FAIL,TOOLING
2026-05-04T11:00:00,M03,S3,80.8,0.37,1815,B004,FAIL,UNKNOWN
2026-05-04T11:30:00,M03,S3,78.0,1.08,1504,B004,FAIL,MATERIAL
2026-05-04T12:00:00,M03,S3,72.6,0.81,1692,B004,PASS,
2026-05-04T12:30:00,M03,S3,71.9,0.54,1294,B004,PASS,
2026-05-04T13:00:00,M03,S3,84.1,0.34,1602,B004,PASS,
2026-05-04T13:30:00,M03,S3,75.4,1.04,1547,B004,FAIL,CALIBRATION
2026-05-04T14:00:00,M03,S3,81.4,1.14,1632,B004,FAIL,TOOLING
2026-05-04T14:30:00,M03,S3,66.3,0.91,1686,B004,PASS,
2026-05-04T15:00:00,M03,S3,64.0,0.91,1975,B004,FAIL,SENSOR
2026-05-04T15:30:00,M03,S3,80.8,0.52,1115,B004,PASS,
2026-05-04T16:00:00,M03,S3,74.4,0.77,1667,B004,PASS,
2026-05-04T16:30:00,M03,S3,82.4,1.04,1285,B004,PASS,
2026-05-04T17:00:00,M03,S3,84.2,0.72,1025,B004,FAIL,UNKNOWN
2026-05-04T17:30:00,M03,S3,61.7,0.47,1785,B004,PASS,
2026-05-04T18:00:00,M03,S3,80.5,0.35,1062,B004,PASS,
2026-05-04T18:30:00,M03,S3,66.1,0.74,1358,B004,PASS,
2026-05-04T19:00:00,M03,S3,73.6,0.82,1675,B004,PASS,
2026-05-04T19:30:00,M03,S3,66.7,0.85,1388,B004,PASS,
2026-05-04T20:00:00,M03,S3,83.9,0.9,1692,B004,FAIL,MATERIAL
2026-05-04T20:30:00,M03,S3,71.6,1.16,1975,B004,FAIL,CALIBRATION
2026-05-04T21:00:00,M03,S3,89.0,0.25,1743,B004,FAIL,TOOLING
2026-05-04T21:30:00,M03,S3,78.6,0.98,1870,B004,PASS,
2026-05-04T22:00:00,M03,S3,87.3,0.9,1647,B004,FAIL,SENSOR
2026-05-04T22:30:00,M03,S3,76.4,0.8,1776,B004,PASS,
2026-05-04T23:00:00,M03,S3,68.8,0.38,1682,B004,FAIL,TOOLING
2026-05-04T23:30:00,M03,S3,82.1,0.32,1040,B004,PASS,
2026-05-04T00:00:00,M04,S4,67.9,0.36,1846,B004,FAIL,MATERIAL
2026-05-04T00:30:00,M04,S4,81.3,0.35,1153,B004,PASS,
2026-05-04T01:00:00,M04,S4,61.5,1.13,1615,B004,FAIL,UNKNOWN
2026-05-04T01:30:00,M04,S4,69.0,0.99,1550,B004,FAIL,UNKNOWN
2026-05-04T02:00:00,M04,S4,69.5,0.42,1183,B004,PASS,
2026-05-04T02:30:00,M04,S4,62.0,0.71,1415,B004,PASS,
2026-05-04T03:00:00,M04,S4,62.8,0.42,1213,B004,PASS,
2026-05-04T03:30:00,M04,S4,70.0,0.56,1218,B004,PASS,
2026-05-04T04:00:00,M04,S4,82.6,0.73,1996,B004,PASS,
2026-05-04T04:30:00,M04,S4,89.4,0.21,1668,B004,FAIL,MATERIAL
2026-05-04T05:00:00,M04,S4,67.2,0.84,1918,B004,PASS,
2026-05-04T05:30:00,M04,S4,61.2,1.09,1381,B004,PASS,
2026-05-04T06:00:00,M04,S4,63.4,0.46,1723,B004,FAIL,SENSOR
2026-05-04T06:30:00,M04,S4,84.7,0.57,1802,B004,PASS,
2026-05-04T07:00:00,M04,S4,61.3,1.1,1192,B004,PASS,
2026-05-04T07:30:00,M04,S4,88.4,0.37,1956,B004,FAIL,SENSOR
2026-05-04T08:00:00,M04,S4,76.0,0.83,1210,B004,PASS,
2026-05-04T08:30:00,M04,S4,66.4,0.89,1835,B004,PASS,
2026-05-04T09:00:00,M04,S4,84.9,1.08,1741,B004,FAIL,MATERIAL
2026-05-04T09:30:00,M04,S4,79.4,1.14,1746,B004,FAIL,TOOLING
2026-05-04T10:00:00,M04,S4,60.7,0.92,1037,B004,FAIL,TOOLING
2026-05-04T10:30:00,M04,S4,83.8,0.76,1574,B004,PASS,
2026-05-04T11:00:00,M04,S4,67.8,0.59,1630,B004,PASS,
2026-05-04T11:30:00,M04,S4,60.5,0.87,1534,B004,PASS,
2026-05-04T12:00:00,M04,S4,78.6,0.96,1585,B004,PASS,
2026-05-04T12:30:00,M04,S4,62.2,1.13,1106,B004,PASS,
2026-05-04T13:00:00,M04,S4,69.0,0.29,1765,B004,PASS,
2026-05-04T13:30:00,M04,S4,71.9,0.86,1473,B004,PASS,
2026-05-04T14:00:00,M04,S4,64.1,0.59,1797,B004,PASS,
2026-05-04T14:30:00,M04,S4,88.8,0.34,1677,B004,FAIL,UNKNOWN
2026-05-04T15:00:00,M04,S4,79.4,1.16,1011,B004,PASS,
2026-05-04T15:30:00,M04,S4,64.2,0.24,1572,B004,PASS,
2026-05-04T16:00:00,M04,S4,76.4,0.29,1210,B004,PASS,
2026-05-04T16:30:00,M04,S4,82.2,0.93,1211,B004,PASS,
2026-05-04T17:00:00,M04,S4,85.5,0.34,1183,B004,PASS,
2026-05-04T17:30:00,M04,S4,67.6,0.31,1670,B004,PASS,
2026-05-04T18:00:00,M04,S4,61.6,0.95,1990,B004,PASS,
2026-05-04T18:30:00,M04,S4,79.3,0.27,1671,B004,PASS,
2026-05-04T19:00:00,M04,S4,65.9,0.78,1951,B004,PASS,
2026-05-04T19:30:00,M04,S4,80.1,0.43,1285,B004,FAIL,TOOLING
2026-05-04T20:00:00,M04,S4,69.5,0.65,1616,B004,PASS,
2026-05-04T20:30:00,M04,S4,77.5,0.77,1364,B004,PASS,
2026-05-04T21:00:00,M04,S4,69.5,0.63,1004,B004,PASS,
2026-05-04T21:30:00,M04,S4,67.4,0.42,1739,B004,PASS,
2026-05-04T22:00:00,M04,S4,85.2,0.33,1732,B004,FAIL,MATERIAL
2026-05-04T22:30:00,M04,S4,73.9,0.56,1305,B004,PASS,
2026-05-04T23:00:00,M04,S4,76.6,0.38,1606,B004,PASS,
2026-05-04T23:30:00,M04,S4,85.8,0.34,1538,B004,FAIL,CALIBRATION
2026-05-04T00:00:00,M05,S5,82.0,0.83,1727,B004,PASS,
2026-05-04T00:30:00,M05,S5,85.5,0.83,1812,B004,FAIL,SENSOR
2026-05-04T01:00:00,M05,S5,72.2,0.79,1906,B004,PASS,
2026-05-04T01:30:00,M05,S5,76.3,1.2,1472,B004,PASS,
2026-05-04T02:00:00,M05,S5,71.0,0.42,1772,B004,PASS,
2026-05-04T02:30:00,M05,S5,68.7,0.66,1510,B004,PASS,
2026-05-04T03:00:00,M05,S5,75.1,0.86,1847,B004,PASS,
2026-05-04T03:30:00,M05,S5,78.4,0.37,1514,B004,PASS,
2026-05-04T04:00:00,M05,S5,65.4,1.15,1659,B004,FAIL,TOOLING
2026-05-04T04:30:00,M05,S5,82.1,0.68,1358,B004,PASS,
2026-05-04T05:00:00,M05,S5,74.6,0.26,1369,B004,PASS,
2026-05-04T05:30:00,M05,S5,61.3,0.41,1907,B004,PASS,
2026-05-04T06:00:00,M05,S5,74.1,0.65,1046,B004,PASS,
2026-05-04T06:30:00,M05,S5,89.4,0.52,1703,B004,FAIL,SENSOR
2026-05-04T07:00:00,M05,S5,79.0,0.47,1741,B004,PASS,
2026-05-04T07:30:00,M05,S5,77.1,0.58,1378,B004,PASS,
2026-05-04T08:00:00,M05,S5,77.6,1.1,1077,B004,PASS,
2026-05-04T08:30:00,M05,S5,89.2,0.42,1405,B004,PASS,
2026-05-04T09:00:00,M05,S5,70.4,0.99,1887,B004,FAIL,TOOLING
2026-05-04T09:30:00,M05,S5,73.2,0.43,1514,B004,PASS,
2026-05-04T10:00:00,M05,S5,64.5,0.36,1602,B004,PASS,
2026-05-04T10:30:00,M05,S5,79.8,0.61,1330,B004,PASS,
2026-05-04T11:00:00,M05,S5,63.4,0.88,1479,B004,PASS,
2026-05-04T11:30:00,M05,S5,79.4,0.61,1243,B004,PASS,
2026-05-04T12:00:00,M05,S5,63.8,0.79,1134,B004,PASS,
2026-05-04T12:30:00,M05,S5,75.4,1.09,1146,B004,FAIL,TOOLING
2026-05-04T13:00:00,M05,S5,75.5,0.61,1969,B004,PASS,
2026-05-04T13:30:00,M05,S5,86.4,0.93,1821,B004,FAIL,ALIGNMENT
2026-05-04T14:00:00,M05,S5,66.5,0.81,1471,B004,PASS,
2026-05-04T14:30:00,M05,S5,66.6,0.61,1142,B004,PASS,
2026-05-04T15:00:00,M05,S5,77.5,0.97,1623,B004,PASS,
2026-05-04T15:30:00,M05,S5,65.0,0.89,1922,B004,PASS,
2026-05-04T16:00:00,M05,S5,62.1,0.58,1132,B004,PASS,
2026-05-04T16:30:00,M05,S5,60.5,0.72,1909,B004,PASS,
2026-05-04T17:00:00,M05,S5,84.8,0.81,1177,B004,PASS,
2026-05-04T17:30:00,M05,S5,78.0,1.08,1531,B004,FAIL,ALIGNMENT
2026-05-04T18:00:00,M05,S5,62.8,0.86,1901,B004,PASS,
2026-05-04T18:30:00,M05,S5,60.0,1.14,1678,B004,FAIL,MATERIAL
2026-05-04T19:00:00,M05,S5,75.7,0.57,1043,B004,PASS,
2026-05-04T19:30:00,M05,S5,75.9,0.43,1802,B004,PASS,
2026-05-04T20:00:00,M05,S5,71.4,0.79,1741,B004,PASS,
2026-05-04T20:30:00,M05,S5,80.9,0.3,1133,B004,PASS,
2026-05-04T21:00:00,M05,S5,67.0,1.06,1283,B004,PASS,
2026-05-04T21:30:00,M05,S5,72.3,0.39,1709,B004,PASS,
2026-05-04T22:00:00,M05,S5,77.3,0.32,1007,B004,PASS,
2026-05-04T22:30:00,M05,S5,79.6,0.89,1315,B004,PASS,
2026-05-04T23:00:00,M05,S5,64.6,0.85,1253,B004,PASS,
2026-05-04T23:30:00,M05,S5,72.7,0.57,1275,B004,PASS,
2026-05-05T00:00:00,M01,S1,84.5,0.98,1482,B005,PASS,
2026-05-05T00:30:00,M01,S1,69.5,0.51,1344,B005,PASS,
2026-05-05T01:00:00,M01,S1,87.9,0.95,1446,B005,PASS,
2026-05-05T01:30:00,M01,S1,68.1,0.6,1338,B005,PASS,
2026-05-05T02:00:00,M01,S1,84.6,1.16,1005,B005,FAIL,TOOLING
2026-05-05T02:30:00,M01,S1,77.0,0.8,1088,B005,PASS,
2026-05-05T03:00:00,M01,S1,81.5,0.6,1656,B005,PASS,
2026-05-05T03:30:00,M01,S1,61.2,0.97,1175,B005,FAIL,UNKNOWN
2026-05-05T04:00:00,M01,S1,90.6,0.98,1510,B005,FAIL,UNKNOWN
2026-05-05T04:30:00,M01,S1,70.8,0.37,1036,B005,PASS,
2026-05-05T05:00:00,M01,S1,67.7,0.98,1353,B005,PASS,
2026-05-05T05:30:00,M01,S1,85.2,0.94,1068,B005,FAIL,CALIBRATION
2026-05-05T06:00:00,M01,S1,83.3,0.55,1815,B005,PASS,
2026-05-05T06:30:00,M01,S1,76.7,0.6,1004,B005,PASS,
2026-05-05T07:00:00,M01,S1,77.0,0.54,1117,B005,PASS,
2026-05-05T07:30:00,M01,S1,70.9,0.74,1793,B005,PASS,
2026-05-05T08:00:00,M01,S1,73.8,0.54,1775,B005,PASS,
2026-05-05T08:30:00,M01,S1,90.0,0.68,1257,B005,PASS,
2026-05-05T09:00:00,M01,S1,69.5,0.61,1353,B005,PASS,
2026-05-05T09:30:00,M01,S1,81.6,0.46,1287,B005,PASS,
2026-05-05T10:00:00,M01,S1,73.1,0.51,1218,B005,PASS,
2026-05-05T10:30:00,M01,S1,69.1,0.95,1930,B005,FAIL,UNKNOWN
2026-05-05T11:00:00,M01,S1,69.6,0.41,1202,B005,PASS,
2026-05-05T11:30:00,M01,S1,78.5,0.36,1106,B005,PASS,
2026-05-05T12:00:00,M01,S1,82.8,0.96,1541,B005,FAIL,MATERIAL
2026-05-05T12:30:00,M01,S1,72.8,0.52,1898,B005,PASS,
2026-05-05T13:00:00,M01,S1,73.6,0.71,1397,B005,PASS,
2026-05-05T13:30:00,M01,S1,70.9,0.73,1423,B005,FAIL,CALIBRATION
2026-05-05T14:00:00,M01,S1,75.3,1.18,1698,B005,FAIL,MATERIAL
2026-05-05T14:30:00,M01,S1,72.3,0.21,1674,B005,PASS,
2026-05-05T15:00:00,M01,S1,75.7,0.46,1269,B005,PASS,
2026-05-05T15:30:00,M01,S1,73.3,0.38,1423,B005,PASS,
2026-05-05T16:00:00,M01,S1,73.2,0.77,1979,B005,PASS,
2026-05-05T16:30:00,M01,S1,86.9,1.0,1555,B005,FAIL,MATERIAL
2026-05-05T17:00:00,M01,S1,70.9,0.67,1009,B005,PASS,
2026-05-05T17:30:00,M01,S1,64.9,1.09,1630,B005,FAIL,SENSOR
2026-05-05T18:00:00,M01,S1,86.0,0.76,1567,B005,FAIL,MATERIAL
2026-05-05T18:30:00,M01,S1,65.3,0.36,1215,B005,PASS,
2026-05-05T19:00:00,M01,S1,91.9,0.46,1360,B005,PASS,
2026-05-05T19:30:00,M01,S1,76.2,0.61,1351,B005,PASS,
2026-05-05T20:00:00,M01,S1,79.6,0.74,1979,B005,PASS,
2026-05-05T20:30:00,M01,S1,78.0,0.97,1446,B005,FAIL,SENSOR
2026-05-05T21:00:00,M01,S1,71.8,0.37,1807,B005,PASS,
2026-05-05T21:30:00,M01,S1,80.3,1.05,1071,B005,FAIL,TOOLING
2026-05-05T22:00:00,M01,S1,71.6,0.81,1395,B005,PASS,
2026-05-05T22:30:00,M01,S1,89.6,0.95,1520,B005,FAIL,MATERIAL
2026-05-05T23:00:00,M01,S1,76.6,0.93,1662,B005,PASS,
2026-05-05T23:30:00,M01,S1,66.8,0.37,1103,B005,PASS,
2026-05-05T00:00:00,M02,S2,86.4,0.75,1026,B005,PASS,
2026-05-05T00:30:00,M02,S2,82.9,0.28,1262,B005,FAIL,UNKNOWN
2026-05-05T01:00:00,M02,S2,87.9,0.59,1229,B005,PASS,
2026-05-05T01:30:00,M02,S2,73.3,0.33,1526,B005,FAIL,ALIGNMENT
2026-05-05T02:00:00,M02,S2,79.9,1.06,1325,B005,PASS,
2026-05-05T02:30:00,M02,S2,89.2,0.74,1272,B005,PASS,
2026-05-05T03:00:00,M02,S2,89.1,0.9,1177,B005,PASS,
2026-05-05T03:30:00,M02,S2,78.9,0.84,1563,B005,PASS,
2026-05-05T04:00:00,M02,S2,79.2,0.51,1347,B005,PASS,
2026-05-05T04:30:00,M02,S2,76.2,1.0,1441,B005,PASS,
2026-05-05T05:00:00,M02,S2,67.8,0.5,1000,B005,PASS,
2026-05-05T05:30:00,M02,S2,84.5,1.05,1343,B005,PASS,
2026-05-05T06:00:00,M02,S2,60.2,1.12,1946,B005,FAIL,MATERIAL
2026-05-05T06:30:00,M02,S2,69.0,0.97,1797,B005,PASS,
2026-05-05T07:00:00,M02,S2,83.9,0.75,1188,B005,PASS,
2026-05-05T07:30:00,M02,S2,73.1,0.45,1714,B005,PASS,
2026-05-05T08:00:00,M02,S2,84.9,0.42,1079,B005,PASS,
2026-05-05T08:30:00,M02,S2,75.5,1.0,1613,B005,PASS,
2026-05-05T09:00:00,M02,S2,68.2,0.85,1531,B005,PASS,
2026-05-05T09:30:00,M02,S2,65.6,0.27,1136,B005,PASS,
2026-05-05T10:00:00,M02,S2,63.3,0.66,1452,B005,PASS,
2026-05-05T10:30:00,M02,S2,74.8,0.52,1152,B005,PASS,
2026-05-05T11:00:00,M02,S2,89.1,0.22,1972,B005,FAIL,CALIBRATION
2026-05-05T11:30:00,M02,S2,68.1,0.92,1727,B005,PASS,
2026-05-05T12:00:00,M02,S2,64.5,0.69,1341,B005,PASS,
2026-05-05T12:30:00,M02,S2,69.3,1.0,1997,B005,PASS,
2026-05-05T13:00:00,M02,S2,83.7,0.53,1843,B005,PASS,
2026-05-05T13:30:00,M02,S2,61.7,0.98,1071,B005,PASS,
2026-05-05T14:00:00,M02,S2,65.8,1.04,1817,B005,FAIL,ALIGNMENT
2026-05-05T14:30:00,M02,S2,63.7,0.97,1248,B005,PASS,
2026-05-05T15:00:00,M02,S2,73.3,0.94,1033,B005,PASS,
